No,Datetime,Tweet Id,Text,Username
81,2022-12-03 07:42:04+00:00,1598945650523402240,"@alfiarnimakhtaf @RochmadDjunaedi @ruliemaulana @ocee_me08 @madmedmad_ lah makanya ada hukum KUHP, bisa kena denda dan pidana. beropini sambil ngasih emot tutup mulut aja menandakan lu meremehkan opini orang jadi landasan lu untuk berargumen aja udh melenceng jauh Bray.",khikhichan
82,2022-12-03 07:35:19+00:00,1598943950030897153,"@alharkan__ Pertanyaan pentingnya, Har: kenapa aturan ini harus ada terkodifikasi di KUHP, dan kenapa harus hukuman penjara alih-alih perdata sbg sanksinya.",pascallous
83,2022-12-03 07:08:00+00:00,1598937076724301825,"@musniumar Hak azasi apa woy ?
Mending buka lokalisasi sdh jelas para pendosa yg nyari nafkah daripada ngijinin perzinahan sejenis "" hdeuuh "" dah bener tuh kata sambut jadi jembut, dah putus rambut kemaluan kalo KUHP untuk LGBT diciptakan "" gak punya malu negara ini !""",NamakuAbi
84,2022-12-03 06:47:31+00:00,1598931921840799744,"Masih banyak pasal-pasal lain di RKUHP yang bermasalah. Lalu, apa beda KUHP dengan RKUHP jika semangat 'penjajahan' atas kebebasan kita masih ada di dua produk tersebut? Untuk apa RKUHP disahkan jika #semuabisakena hukuman yang sejatinya tidak perlu dan berlebihan?",aldomkal
85,2022-12-03 06:45:31+00:00,1598931419652583424,"Namun, ternyata berbagai draf RKUHP yang pemerintah dan DPR RI hasilkan masih miliki kemiripan dengan KUHP warisan Belanda. Mengutip @coldrebellion di video @amnestyindo, RKUHP adalah ""penjajahan baru dan mutakhir (colonialism: new and improved)."" #semuabisakena",aldomkal
86,2022-12-03 06:45:30+00:00,1598931416049647616,"Banyak kalangan setujui rencana mengubah KUHP. Pasalnya, sebagai produk yang mengatur banyak hal, KUHP terlalu membatasi ruang kebebasan dan dirasa tidak relevan dengan pemutakhiran jaman. Alhasil, banyak orang dihukum karena hal-hal 'remeh'. #semuabisakena",aldomkal
87,2022-12-03 06:45:30+00:00,1598931412278972416,"Nah, di Indonesia, hal-hal di atas diatur, salah satunya, di Kitab Undang-Undang Hukum Pidana (KUHP). Pemerintah dan DPR RI sudah lama ingin mengubah KUHP karena KUHP yang kita miliki saat ini merupakan 'warisan' era penjajahan Belanda. Maka, lahirlah RKUHP. #semuabisakena",aldomkal
88,2022-12-03 06:20:32+00:00,1598925131572989952,Untuk membaca draft RUU KUHP 30 November silakan menuju https://t.co/SZHfpZx5Dv,Sam_Ardi
89,2022-12-03 06:08:27+00:00,1598922091499487242,"Jika masih ada waktu untuk duduk bareng, walau sekecil apapun, masukan-masukan dan telaah terhadap draft RUU KUHP penting untuk dilakukan. Mumpung belum terlambat",Sam_Ardi
90,2022-12-03 06:00:07+00:00,1598919992783048704,"... ga serta merta semua yang dilakukan di atas ring kemudian di-over look (dianggap bukan pidana). Semua kembali lagi ke niat --salah satu faktor yg menentukan pemidanaan.

Di KUHP, ancaman untuk siapa yg menantang dan yg menyampaikan tantangan hingga sampai terjadinya https://t.co/chVRYhKUQT",askDika
91,2022-12-03 05:56:16+00:00,1598919024691544065,@ObiWan_Catnobi Bajernya udah dibowheer buat ngebazing (buzzing) KUHP fasis,Andika_CJ
92,2022-12-03 05:54:00+00:00,1598918453473464321,"Baku Hantam alias Perkelahian Tanding alias Perkelahian Satu Lawan Satu diatur di Buku Kedua KUHP tentang Kejahatan, Bab VI, Pasal 182 -186.

Ini pidana yang jarang disinggung. Tapi menarik buat dimengerti karena mengatur apa yg boleh dan ga boleh mulai dr pihak yg berduel,...",askDika
93,2022-12-03 05:46:41+00:00,1598916613436506112,"""Kan di atas ring dan mereka berdua pake teknik tinju.""

Semua balik ke niat. Niatnya dari awal kan duel/pukul-pukulan (bukti kesebar di mana-mana karena tantangannya terbuka).

Ancaman pidananya apa? Yuk, kita lihat KUHP.",askDika
94,2022-12-03 05:33:49+00:00,1598913375345737730,"@Nebulaens @tanyarlfes Masa sih mba orang senyum karena di tegor terus dituduh kriminal ? Di publikasi lagi Poto orgnya. Kalo tuduhannya tdk benar, emangnya yakin sanggup mikul dosa fitnahnya ? Demi viral rela pansos. Ga begitu jg kali mba hidup bermedsos. Pasal brp di KUHP kalo senyum itu kejahatan ?",jandakembang78
95,2022-12-03 05:05:03+00:00,1598906134689382400,"Menggantikan produk KUHP lama yang diciptakan sejak zaman penjajahan Belanda
#RestorativeJustice #Hukum #KumhamPasti https://t.co/yGupKPsIXz",BaileyR07558782
96,2022-12-03 04:51:51+00:00,1598902813744328704,@nuicemedia Kegiatan seperti ini sebenarnya melanggar hukum. Dalam BAB VI Buku Kedua KUHP jelas ancaman pidananya. @DivHumas_Polri harus tindak lanjuti sebelum kegiatan ini menjadi hal normal apalagi ada korban jiwa! https://t.co/4UfoWdYkhY,Eka_Bay
97,2022-12-03 04:15:48+00:00,1598893741951320065,"@dedek_1209 kalo easy lupakan aja ito anggap sampah medsos tp kalo hard level ada buktiÂ² spill aja.
sampah medsos dan setanÂ² medsos hrs dikasih pelajaran biar tobat.
aku perhatikan banyak org di medsos melakukan pembiaran.

mengetahui tp tidak melaporkan, pasal brp ini di KUHP?",theo12_ini
98,2022-12-03 04:12:21+00:00,1598892871998111744,@MafiaWasit Bakal masuk penjara gara gara RUU KUHP,Traberaldi_23
99,2022-12-03 04:04:38+00:00,1598890929959899137,"@menghanyurkan Indonesia gk akui perkawinan homosexual krn perkawinan dlm logika org indonesia itu hanya trjd pd laki &amp; perempuan. Waras

Indonesia emg gk terang2an melarang homosexual acr hukum positif (KUHP) tp hukum di indonesia bkn cm kuhp. Ada norma masyarakat berlaku jg",anakodok2009
100,2022-12-02 17:28:04+00:00,1598730733899481088,@AJIIndonesia Lebih buruk dr KUHP jaman orde lama?,rachmans
101,2022-12-02 16:24:38+00:00,1598714771624165376,"@indielism @i_opkkk @OdaAha @sozis_kanpler @Jog_fitness_guy @detikcom Itu belom disahkan, karena KUHP kita yang skrg itu ada aturan yang secara eksplisit membolehkan hubungan antara cowok dan cewek kalo itu dilakukan dengan sexual consent. Yang gw tau kalo di Peradilan Militer TNI itu yg dilarang cuma kl salah satu sudah Menikah atau Nikah siri.",BayuAji2022
102,2022-12-02 16:13:58+00:00,1598712087408422912,"@nusantara_one @awank2017 Surga ?.itupun hanya iming iming. Secara ilmiah tidak ada bukti surga ada, hoax. Hanya di Indonesia penipuan dengan iming iming sorga lolos  dari pasal pasal KUHP.",Edward_Karno
103,2022-12-02 15:36:34+00:00,1598702672856567808,@convomfs coba deh baca pasal 286 KUHP! krn keadaan â€œkesurupanâ€ maka bisa dikatakan dia tidak berdaya. jadi ttp pemerkosaan!.,audreyshab1
104,2022-12-02 15:01:05+00:00,1598693744642957313,@designatedugly Dikiro gendaan gawe kuhp jare,temrash114
105,2022-12-02 14:23:08+00:00,1598684192845746176,"@gibran_tweet Ahh,palingan cuma mutasi doang kayak yg udah"". Beda ama yg sebelah,berani pecat,sama penjarain jika memang melanggar kuhp ğŸ¤«.",Andreasinurat
106,2022-12-02 12:46:19+00:00,1598659827211075584,"Kepada RK, akan dikenai pasal 351 KUHP Jo Pasal 368 ayat (1) KUHP dengan ancaman pidana maksimal 5 tahun penjara.

#PoldaDIY #PoldaJogja #Ditreskrimum #Fidusia #DebtCollector https://t.co/4hfjwNfTYq",PoldaJogja
107,2022-12-02 12:24:59+00:00,1598654459915030528,"@infotwitwor_ Pasal 184 KUHP
(1) Seseorang diancam dengan pidana penjara paling lama sembilan bulan, jika ia dalam perkelahian satu lawan satu itu tidak melukai tubuh pihak lawannya.
(2) Diancam dengan pidana penjara paling lama satu tahun dan empat bulan, barang siapa melukai tubuh lawannya",4palRabbit
108,2022-12-02 12:06:07+00:00,1598649714026885122,"@kr1t1kp3d45_pro Hebat ya KUHP baru...
Jika dlm percobaan 10 thn itu pelaku melarikan diri &amp; gk bisa ditemukan lagi..gmn bos.. kan sdh lumrah trjd di +62 kalo pelaku orng yg berpengaruh sdg dlm masa tahanan kabur dari lapas..akhirnya gk bisa ditemukan se-lama2nya.. Ya kaan???",SURYAHADINazar5
109,2022-12-02 11:33:38+00:00,1598641538376298499,"Penghormatan hukum adat harusnya bukan diatur dalam KUHP, melainkan mewajibkan kepada penegak hukum untuk menghormati keberadaan putusan adat dan hukum adat.

#CabutPasalBermasalahRKUHP #SahkanRUUMasyarakatAdat #TolakRKUHP https://t.co/4WiRBarUIu",RumahAMAN
110,2022-12-02 11:24:05+00:00,1598639133601452033,"@superdoraemon Ini bakal ketahuan pakai AI atau salah nyontek..

Karena Pasal 106 Constitution, padahal harusnya 106 KUHP.

Namun penjelasan2 lainnya cukup makes sense.

Bahkan dia menangkap harus membedakan rally and holding the flag. Salah satu isu di soal.

Aplikasi apa ini?",mfatahilahakbar
111,2022-12-02 11:04:59+00:00,1598634327692447744,"@ancelliban @alfiarnimakhtaf @menghanyurkan Bapak, pedofilia itu termasuk kejahatan dan sudah diatur/ditetapkan dalam hukum pidana Pasal 290 KUHP dan UU No. 35 Tahun 2014. Bapak setuju atau tidak setuju, suka atau tidak suka, hal tersebut sudah diatur dalam hukum.
Dari sini saja pijakannya sudah beda ya, pak ğŸ˜Š",wid_ats
112,2022-12-02 10:15:04+00:00,1598621764627533825,"@OposisiCerdas Ini kriminal. Pecat dan adili dgn KUHP, sebagaimana warga negara lainnya",HardjonoF
113,2022-12-02 09:49:11+00:00,1598615250030702598,"â€œSatu, itu tindak pidana, ada pasal yang pasti kita kenakan, KUHP ada. Kedua, adalah dilakukan sesama kelurga besar TNI, bagi saya keluarga besar TNI, Polri, sama saja, maka hukuman tambahannya adalah pecat. Itu harus,â€ tegas Andika.",inilahdotcom
114,2022-12-02 08:52:19+00:00,1598600938713120768,"@Kita_AMLTF 1999 tentang Pemberantasan Tindak Pidana Korupsi, sebagaimana telah diubah dgn UU No 20 Thn 2011 tentang perubahan atas UU No 31 Thn 1999 tentang Pemberantasan Tindak Pidana Korupsi Jo Pasal 55 ayat (1) ke-1 KUHP. Pendidikan sangat penting untuk generasi penerus bangsa,",kakungsutrimo
115,2022-12-02 08:29:35+00:00,1598595218521165824,@HELLOHONEBI Kalau kau tonjok atau bobol rumah awak kau bisa kena pasal 363 KUHP juncto pasal 420 KUHP,valent_nico
116,2022-12-02 08:25:30+00:00,1598594192355139584,"@aik_arif Kalo alam sudah ""Demo"" KUHP bisa apa? Gak perlu pakai pemberitahuan ke polisi.. jalan, rumah, kantor semua diblokir untuk menyampaikan aspirasinya... Sayangnya tetep gak ada yang mau dengerin.",kenarrox
117,2022-12-02 08:07:38+00:00,1598589697466724353,"Btw, buat yang belum tau konteks perubahan pidana zina di KUHP lama vs rancangan yang baru, aku pernah jelasin di siniğŸ‘‡ğŸ»",cania_citta
118,2022-12-02 07:45:01+00:00,1598584006064459777,"""Sudah diproses hukum langsung (Mayor BF). Itu tindak pidana, ada pasal yang pasti kita kenakan. Hukuman tambahannya (di luar KUHP) adalah pecat. Itu harus,"" kata Panglima TNI Andika.
https://t.co/tytZkfHZcy",mazzini_gsp
119,2022-12-02 05:40:27+00:00,1598552654518812672,"@ataupah_frenky RUU KUHP lebih dekat dengan junjungan filosofis Pancasila dan UUD, norma di masyarakat",fenyanastasia96
120,2022-12-02 05:40:14+00:00,1598552600827547653,@ataupah_frenky RKUHP menjamin kepastian hukum serta menjadikan KUHP di Tanah Air semakin berorientasi pada hukum pidana modern,fenyanastasia96
121,2022-12-02 05:39:48+00:00,1598552490395725825,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96
122,2022-12-02 05:24:00+00:00,1598548517068632065,"Buat temen2 yang masih bingung dan bertanya, kenapa sih kami menolak pengesahan RKUHP?

Yuk, baca dan unduh analisa masalah2 dalam RKUHP yg dihimpun oleh Aliansi Nasional
Reformasi KUHP berjudul 'Panduan Mudah #TibaTibaDipenjara'! 

https://t.co/ErMETGmRsw",YLBHI
123,2022-12-02 04:00:05+00:00,1598527397573578752,Diketahui WNA tersebut diduga keras telah melakukan pelanggaran/tindak pidana pengrusakan sebagaimana dimaksud dalam pasal 406 ayat (1) KUHP yang telah melakukan kegiatan berbahaya serta mengganggu  keamanan dan ketertiban umum di masyarakat.,imigrasisabang
124,2022-12-02 03:36:11+00:00,1598521381641076736,NU mendukung pembaruan atau RUU KUHP untuk mengisi kekosongan substansi produk hukum sebelumnya. Sehingga berkedudukan untuk menyempurnakan hukum kenegaraan demi menjamin perlindungan hukum bagi masyarakat. https://t.co/3QNXINl9E3,mraldy13
125,2022-12-02 03:32:31+00:00,1598520460786139136,@convomfs ada yang mukanya 11-12 sama kuhp juga.,vousmecher
126,2022-12-02 03:27:53+00:00,1598519294773665792,"@awemany @koern373 Itu 2 hukuman beda bang

Pidana percobaan yg di KUHP skrang itu pidana pengawasan di RKUHP. Sama sistemnya, pengawasan/percon di luar penjara

Kalau pidana mati, percobaan ya di dalam lapas, mereka dipenjara 10 tahun dulu sebelum diubah hukuman kalau memenuhi syarat",erasmus70
127,2022-12-02 03:22:09+00:00,1598517853212155909,"Terlebih, tindakan tercela Mayor Infanteri BF ini dilakukan terhadap keluarga besar TNI itu sendiri.

Untuk itu, selain pidana, Andika memastikan Mayor Infanteri BF akan dipecat dari TNI.

""O, iya, kalau satu itu tindak pidana, ada pasal yang pasti kita kenakan, KUHP ada.",jazcentre
128,2022-12-02 03:21:51+00:00,1598517774191427584,"itu kan di bawah Mabes TNI, kita ambil alih, penangnan di TNI,"" terang Andika.

Andika menyatakan, perbuatan Mayor Infanteri BF telah memenuhi unsur pasal dalam Kitab Undang-Undang Hukum Pidana (KUHP).",jazcentre
129,2022-12-02 03:08:32+00:00,1598514426701058048,"Panglima TNI Jenderal Andika Perkasa membenarkan hal tersebut dan pelaku sudah diproses hukum dan ditangani Mabes TNI. ""Satu itu tindak pidana, ada pasal yang pasti kita kenakan, KUHP ada.~",catchmeupid
130,2022-12-02 03:05:06+00:00,1598513559180566528,@drgnhills RUU KUHP itu prosesnya sdh berumur 52 tahun dan diwarnai pemikiran para guru besar dan ahli hukum pidana sejak 1970. Kalau mau cari sempurna mmg tdk mungkin. Tp inilah karya anak bangsa yg terus diperbaiki untuk mengganti hukum kolonial.,henrysubiakto
131,2022-12-02 02:16:56+00:00,1598501438535393280,"@hbkuyy0 Pasal 378 KUHP- tindak pidana penipuan:
Barangsiapa dengan maksud untuk menguntungkan diri sendiri secara melawan hukum dengan menggunakan nama palsu atau martabat (hoedaningheid) palsu; dengan tipu muslihat, diancam, karena penipuan, dengan pidana penjara paling lama empat tahun",opencybercrime
132,2022-12-02 01:58:19+00:00,1598496752776400896,"@awemany @koern373 Percobaan ini maksudnya masa â€œpenundaan eksekusiâ€, dia tetap dipenjara, nah percobaan itu berlaku 10 tahun, kalau dia berkelakuan baik, maka hukumannya bisa diubah

Di RKUHP, pidana percobaan yg kita kenal (14 KUHP) namanya berubah jadi â€œpidana pengawasanâ€ bang",erasmus70
133,2022-12-02 00:36:39+00:00,1598476203517935617,Bagaimanapun kita perlu apresiasi dg RKUHP yg akan menggantikan KUHP Kolonial yg sdh berumur lbh 100 th. https://t.co/g4D5Z6rLEN,henrysubiakto
134,2022-12-02 00:30:00+00:00,1598474530632396801,"@pangbandrang @Juragann_muda2 @iDnAlHiLaLi Jawab dl fiqh madzhab Maliki itu bagian dari islam
Aja...
Apakh ada yg menghalalkan apa yg
Apa yg di haramkan Allah dalm KUHP?",ilhaam_fa
135,2022-12-01 23:19:17+00:00,1598456732334059523,@jokowi pakde ini gimana sih? Kenapa Uu Kuhp dirubah?? Sambo gak jd langsung dihukum mati begitu? Tolong donk pak Presiden https://t.co/SE2NDraGMZ,LuffyleviD
136,2022-12-01 23:00:27+00:00,1598451993177391104,"@ilhaam_fa @Juragann_muda2 @iDnAlHiLaLi Pertanyaannya, menurut ente yg di KUHP isinya hukum islam?",pangbandrang
137,2022-12-01 19:49:01+00:00,1598403816931889152,@Kita_AMLTF sebagaimana telah diubah dengan UU Nomor 20 Tahun 2011 tentang Perubahan atas Undang-undang Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi Jo Pasal 55 ayat (1) ke-1 KUHP.,AnitaAnwar_
138,2022-12-01 16:19:49+00:00,1598351171730944001,"@Ojoklalenya Ada kata ""skenario""

Arti nya ada unsur perencanaan. Pembunuhan berencana. Pasal 340 KUHP.",alekda
139,2022-12-01 16:10:23+00:00,1598348794344591361,@AmanillahH Kuhp melanggar uu puncak komedi Indonesia,strike_bravo_b
140,2022-12-01 15:42:13+00:00,1598341707883753472,"@Kita_AMLTF tentang Pemberantasan Tindak Pidana Korupsi Jo Pasal 55 ayat (1) ke-1 KUHP
Modus yang dilakukan para tersangka melakukan mark up biaya penggandaan soal ujian. 
Negara dirugikan sebesar Rp 22 miliar.",emirahay82
141,2022-12-01 15:40:40+00:00,1598341318744641536,@sustainesu kuhp p nya perdata,gadissnyakamu
142,2022-12-01 15:25:21+00:00,1598337464170876929,"@ninaforger @resitdc sebenernya yg dimaksud di kuhp itu kan maksimal hukumannya, yaitu bisa seumur hidup atau hukuman mati. tapi untuk putusan akhirnya diserahin lg ke hakim krn yg punya kewenangan kan beliau. sayang aja di kasus ini hakimnya gak ngasih hukuman pidana yg maksimal itu ke terdakwa ğŸ¥²",1408pages
143,2022-12-01 15:04:06+00:00,1598332115765993472,"Nanti aku jualan cilung, tak kasih nama ""cilung kuhp"" loh ya",sustainesu
144,2022-12-01 14:41:16+00:00,1598326367636144128,Untung bukan Kuhp,umbiunguk
145,2022-12-01 14:25:43+00:00,1598322454321143809,@collegemenfess anak hukum mukanya kayak kuhp,bucinmangofloat
146,2022-12-01 14:09:23+00:00,1598318345589297152,"@_Dauph1ne_ @anakulahmanusia @edyardus @humaspoldajbr Pasal 28 ayat 2 juncto pasal 45 ayat 2 UU no 19, pasal 156A KUHP, pasal 15 UU no 1 . Pasal HOAX akan gugur untuk kasus meme stupa borobudur. https://t.co/8bTrehFG1Y",IndonesiaR4Y4
147,2022-12-01 14:02:33+00:00,1598316625627086848,"@rakhmat_mulyana @CNNIndonesia Googling aja keyword ""draft final ruu kuhp""",reza_63
148,2022-12-01 13:59:34+00:00,1598315873080856576,"@siregar_najeges @VIVAcoid Hukuman mati di geser jdi percobaan,,KUHP terbarukan,,slamat buat sambo,,videonya sensitif,,ğŸ˜ŠğŸ˜ŠğŸ˜Š",herman_basti
149,2022-12-01 13:44:00+00:00,1598311956167168000,"@ilhaam_fa @Juragann_muda2 @iDnAlHiLaLi Iya, tau. Pernah baca. Yg ane tanya apa menurut ente yg di KUHP isinya hukum islam?",pangbandrang
150,2022-12-01 13:41:56+00:00,1598311435460907008,"...
Unduh analisa masalah-masalah dalam RKUHP yang dihimpun oleh Aliansi Nasional Reformasi KUHP berjudul ""Panduan Mudah #TibaTibaDipenjara"".

Caranya? Scan QR Code di gambar ke-2 atau klik https://t.co/6gZbbcDwpg .",AJIIndonesia
151,2022-12-01 13:06:36+00:00,1598302544752570368,Klo samb0 fix 340 kuhp sih https://t.co/nysw4NuZUO,teamokys
152,2022-12-01 12:59:18+00:00,1598300709996617733,@matanae_9 Kuhp,kinaasn
153,2022-12-01 12:46:11+00:00,1598297405660618752,"@frsp_ @Tank_tob @DennySeggssegar @_carolineputri Iya, kalau sesimpel menggeneralisir tidur doang mah. Bedanya, kalau mau jadi permsalahan ya jadi, kalau tidak ya tidak. Tergantung persetujuan masing2. Makanya pasal perzinahan utk pasangan suami istri dalam KUHP sifatnya delik aduan, bukan delik umum.",terunawayah
154,2022-12-01 12:23:42+00:00,1598291748417335296,"@ilhaam_fa @Juragann_muda2 @iDnAlHiLaLi KUHP peninggalan belanda. Apa urusannya dng napoleon?

Emang menurut ente yg di KUHP isinya hukum islam?",pangbandrang
155,2022-12-01 12:14:58+00:00,1598289551801298945,"@pangbandrang @Juragann_muda2 @iDnAlHiLaLi Ane mau lari2 mana2 bro

Ada perincian hukum
 Emng KUHP indonesia dari mana
Coba tengok ,ada info baru tuch
Belanda adopsi dari France Bonaparte ternyata adobsi madzhab Maliki âœŒï¸âœŒï¸âœŒï¸",ilhaam_fa
156,2022-12-01 11:30:35+00:00,1598278383422799874,"@hbkuyy0 Halo teman teman hati hati ini penipu ya 
Saya sudah melaporkan ke pihak kementerian komunikasi informasi dan juga pihak ojk 

pasal 378 KUHP mengenai tindak pidana penipuan",rifdarudi
157,2022-12-01 11:21:08+00:00,1598276004484874241,@collegemenfess anak fh mukanya kaya kuhp,nawhoops
158,2022-12-01 11:18:26+00:00,1598275324248489984,"3ï¸âƒ£Penipuan (Pasal 378 KUHP);
4ï¸âƒ£Pelecehan Seksual melalui Media Elektronik (Pasal 27 Ayat 1 jo 45 Ayat 1 UU ITE).
Lalu, apa dasar hukum pinjol?ğŸ¤·ğŸ»â€â™€ï¸
Pinjam-meminjam pada dasarnya diatur dalam Bab XIII Buku III Kitab Undang-Undang Hukum Perdata (KUHPer), terutama Pasal 1754 KUHPer.",Inspiralaw_id
159,2022-12-01 11:17:55+00:00,1598275193591705602,"InspiraZen, Minspira mau kasih tahu nih bentuk-bentuk pelanggaran oleh perusahaan teknologi finansial yang meliputi: 
1ï¸âƒ£Penagihan Intimidatif (Pasal 368 KUHP dan Pasal 29 jo 45 UU ITE);
2ï¸âƒ£Penyebaran Data Pribadi (Pasal 32 jo Pasal 48 UU ITE);",Inspiralaw_id
160,2022-12-01 11:16:37+00:00,1598274868537331713,Siti Aisyah Nasution alias SAN ditetapkan sebagai tersangka dari kasus ini. Tersangka dijerat Pasal 372 KUHP tentang Penggelapan dan Pasal 378 KUHP tentang Penipuan dengan ancaman pidana penjara 4 tahun.,Inspiralaw_id
161,2022-12-01 11:10:23+00:00,1598273297476907009,Reformasi KUHP berjudul 'Panduan Mudah #TibaTibaDipenjara'! Caranya? Scan QR Code di gambar ke-2 atau klik https://t.co/acKrdqfZQt,PBHI_Nasional
162,2022-12-01 10:58:11+00:00,1598270229133819904,@bbydnora anak hukum mukanya kayak pasal pasal kuhp kah? ğŸ˜­,killbillitis
163,2022-12-01 08:02:51+00:00,1598226104736976898,"Anak diduga telah melakukan tindak pidana Pencurian dan melanggar Pasal 363 KUHP. Saat melakukanÂ tindakÂ pidana, ABHÂ masih berusia di bawah 18 tahun sehingga dalam proses hukum diberlakukan Undang-Undang Sistem Peradilan Pidana Anak sesuaiÂ Undang-Undang RI Nomor 11 Tahun 2012.",SibolgaBapas
164,2022-12-01 07:43:04+00:00,1598221124525264898,"orang lain.

Atas perbuatannya, tersangka akan dijerat dengan pasal 307 KUHP,  dengan ancaman hukuman maksimal 5 tahun penjara.
(Kharisma)",radio_kotabatik
165,2022-12-01 07:17:13+00:00,1598214619847225345,"@Tiongkok_army @TakutKenaSuspen @Ox_lappet @amarahwarga @PaulSitepu1 @puurplejelly @bejanakosong1 @sbyfess sorry mas paham ga definisi penghinaan dalam pasal 310 KUHP itu ada kata â€œmenuduhâ€ yang berarti hal itu belum diketahui kepastiannya kalo misal hal itu fakta berarti bukan penghinaan, si bocah ini gapake helm fakta kan bukan yang awalnya dipake terus dilepas, jadi?",bllangtukangtpu
166,2022-12-01 06:13:55+00:00,1598198690820554752,"@madisnur @RamliRizal Berarti,pasal tersebut HARUS di HAPUS.dari KUHP.

Fungsi KUHP untuk melindungi Rakyat,bukan untuk membungkam.Rakyat.",Mufidz98556598
167,2022-12-01 06:00:42+00:00,1598195364515155968,"@massaall_ @Mrx9988 @sbyfess pidana bisa sebenernya, ingkar janji/wanprestasi pasal 1320 kuhp dan pasal 378 penipuan",beppoou
168,2022-12-01 05:31:20+00:00,1598187972058578944,@Sasha40504469 @Lubis_MSyarif @detikcom @detik_jatim KUHP wakanda memang spesial pake telor billar,tweet_hadouken
169,2022-12-01 03:15:03+00:00,1598153676207816709,"pasal 14 ayat ( 1 ) KUHP, yakni tentang  penyebaran berita bohong yang menimbulkan keonaran, bahkan berita bohong dari LBP. Telah menimbulkan korban jiwa atau matinya orang, ditambah dengan korban luka akibat penganiayaan, hal bohong yang mengakibatkan timbulnya korban ini",DamaiHariLubis
170,2022-12-01 02:17:17+00:00,1598139139073146880,"@achabaiiwin @Askrlfess Anjirrrr gue pake sling bag, isinya cuma binder kecil dan tiap hari ganti kuhp-perdata-uu lainnya, pdhl msuk snmptn ğŸ¤£",Goen_Prayoga